,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
6595,597703,70B3D50070001738,1588976553555,hi3,2020-05-09 00:22:33.736123,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,52 cm,3600 mV,17 C,1 Degree,116 Times,
6594,597939,70B3D50070001738,1588980153418,hi3,2020-05-09 01:22:33.595799,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,52 cm,3600 mV,17 C,2 Degree,117 Times,
6593,598173,70B3D50070001738,1588983753284,hi3,2020-05-09 02:22:33.459474,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,52 cm,3600 mV,17 C,1 Degree,118 Times,
6592,598431,70B3D50070001738,1588987353146,hi3,2020-05-09 03:22:33.316958,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,52 cm,3590 mV,17 C,1 Degree,119 Times,
6591,598676,70B3D50070001738,1588990953029,hi3,2020-05-09 04:22:33.199166,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,52 cm,3590 mV,17 C,1 Degree,120 Times,
6590,598950,70B3D50070001738,1588994552889,hi3,2020-05-09 05:22:33.05496,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,52 cm,3590 mV,15 C,1 Degree,121 Times,
6589,599200,70B3D50070001738,1588998152769,hi3,2020-05-09 06:22:32.929872,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,52 cm,3590 mV,16 C,2 Degree,122 Times,
6588,599457,70B3D50070001738,1589001752651,hi3,2020-05-09 07:22:32.80912,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,52 cm,3600 mV,17 C,2 Degree,123 Times,
6587,599697,70B3D50070001738,1589005352496,hi3,2020-05-09 08:22:32.649482,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,52 cm,3610 mV,18 C,1 Degree,124 Times,
6586,599955,70B3D50070001738,1589008952359,hi3,2020-05-09 09:22:32.509573,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,52 cm,3610 mV,17 C,1 Degree,125 Times,
6585,600195,70B3D50070001738,1589012552207,hi3,2020-05-09 10:22:32.358813,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,52 cm,3620 mV,20 C,1 Degree,126 Times,
6584,600452,70B3D50070001738,1589016151595,hi3,2020-05-09 11:22:31.739436,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,52 cm,3620 mV,24 C,1 Degree,127 Times,
6583,600693,70B3D50070001738,1589019751444,hi3,2020-05-09 12:22:31.583772,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,44 cm,3620 mV,23 C,1 Degree,128 Times,
6582,601177,70B3D50070001738,1589026951344,hi3,2020-05-09 14:22:31.478264,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3620 mV,23 C,2 Degree,130 Times,
6581,601436,70B3D50070001738,1589030551192,hi3,2020-05-09 15:22:31.323308,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3620 mV,20 C,2 Degree,131 Times,
6580,601688,70B3D50070001738,1589034151056,hi3,2020-05-09 16:22:31.185107,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,130 cm,3620 mV,20 C,1 Degree,132 Times,
6579,601944,70B3D50070001738,1589037750903,hi3,2020-05-09 17:22:31.02632,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3620 mV,21 C,2 Degree,133 Times,
6578,602211,70B3D50070001738,1589041350750,hi3,2020-05-09 18:22:30.870274,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3620 mV,22 C,1 Degree,134 Times,
6577,602485,70B3D50070001738,1589044950605,hi3,2020-05-09 19:22:32.463335,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3620 mV,22 C,1 Degree,135 Times,
6576,602748,70B3D50070001738,1589048552136,hi3,2020-05-09 20:22:32.308797,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3620 mV,20 C,1 Degree,136 Times,
6575,603006,70B3D50070001738,1589052151995,hi3,2020-05-09 21:22:32.163508,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3610 mV,19 C,2 Degree,137 Times,
6574,603241,70B3D50070001738,1589055751841,hi3,2020-05-09 22:22:32.009771,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3610 mV,17 C,2 Degree,138 Times,
6573,603494,70B3D50070001738,1589059351705,hi3,2020-05-09 23:22:31.869953,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3610 mV,17 C,1 Degree,139 Times,
6572,603740,70B3D50070001738,1589062951567,hi3,2020-05-10 00:22:31.728998,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3610 mV,17 C,1 Degree,140 Times,
6571,604000,70B3D50070001738,1589066551432,hi3,2020-05-10 01:22:31.58735,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3600 mV,17 C,2 Degree,141 Times,
6570,604239,70B3D50070001738,1589070151315,hi3,2020-05-10 02:22:31.466188,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3600 mV,17 C,1 Degree,142 Times,
6569,604504,70B3D50070001738,1589073751175,hi3,2020-05-10 03:22:31.324454,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3600 mV,16 C,1 Degree,143 Times,
6568,604766,70B3D50070001738,1589077356078,hi3,2020-05-10 04:22:36.22603,"['SS', 'Standalone', 'version_184']",70001738,SENS_EVENT_MEASURE,132 cm,3600 mV,16 C,1 Degree,144 Times,
