,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
3534,597717,70B3D500700016F4,1588977046465,hi3,2020-05-09 00:30:46.645843,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3620 mV,15 C,0 Degree,214 Times,
3533,597953,70B3D500700016F4,1588980646288,hi3,2020-05-09 01:30:46.466883,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3610 mV,13 C,0 Degree,215 Times,
3532,598187,70B3D500700016F4,1588984246112,hi3,2020-05-09 02:30:46.286815,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3610 mV,12 C,0 Degree,216 Times,
3531,598446,70B3D500700016F4,1588987845935,hi3,2020-05-09 03:30:46.110369,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3610 mV,11 C,0 Degree,217 Times,
3530,598689,70B3D500700016F4,1588991445758,hi3,2020-05-09 04:30:45.925179,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,11 C,0 Degree,218 Times,
3529,598959,70B3D500700016F4,1588995045577,hi3,2020-05-09 05:30:45.741201,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,12 C,0 Degree,219 Times,
3528,599219,70B3D500700016F4,1588998645418,hi3,2020-05-09 06:30:45.577864,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,10 C,0 Degree,220 Times,
3527,599469,70B3D500700016F4,1589002225241,hi3,2020-05-09 07:30:25.399605,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,11 C,0 Degree,221 Times,
3526,599970,70B3D500700016F4,1589009424871,hi3,2020-05-09 09:30:25.021672,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3620 mV,16 C,0 Degree,223 Times,
3525,600210,70B3D500700016F4,1589013024677,hi3,2020-05-09 10:30:24.82438,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3620 mV,16 C,0 Degree,224 Times,
3524,600708,70B3D500700016F4,1589020224295,hi3,2020-05-09 12:30:24.437793,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3620 mV,14 C,0 Degree,226 Times,
3523,600945,70B3D500700016F4,1589023824085,hi3,2020-05-09 13:30:24.225736,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3630 mV,19 C,0 Degree,227 Times,
3522,601191,70B3D500700016F4,1589027423895,hi3,2020-05-09 14:30:24.030113,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3630 mV,17 C,0 Degree,228 Times,
3521,601458,70B3D500700016F4,1589031023702,hi3,2020-05-09 15:30:23.83235,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3620 mV,15 C,0 Degree,229 Times,
3520,601702,70B3D500700016F4,1589034623528,hi3,2020-05-09 16:30:23.65435,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3620 mV,16 C,0 Degree,230 Times,
3519,601958,70B3D500700016F4,1589038223333,hi3,2020-05-09 17:30:23.455935,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3620 mV,17 C,0 Degree,231 Times,
3518,602225,70B3D500700016F4,1589041823140,hi3,2020-05-09 18:30:23.261181,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3620 mV,16 C,0 Degree,232 Times,
3517,602501,70B3D500700016F4,1589045422767,hi3,2020-05-09 19:30:24.62455,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3620 mV,16 C,0 Degree,233 Times,
3516,602766,70B3D500700016F4,1589049024237,hi3,2020-05-09 20:30:24.410137,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3620 mV,14 C,0 Degree,234 Times,
3515,603018,70B3D500700016F4,1589052624066,hi3,2020-05-09 21:30:24.23529,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3620 mV,15 C,0 Degree,235 Times,
3514,603256,70B3D500700016F4,1589056223849,hi3,2020-05-09 22:30:24.013609,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3610 mV,16 C,0 Degree,236 Times,
3513,603510,70B3D500700016F4,1589059823674,hi3,2020-05-09 23:30:23.83602,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3610 mV,14 C,0 Degree,237 Times,
3512,603758,70B3D500700016F4,1589063423498,hi3,2020-05-10 00:30:23.656994,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3610 mV,11 C,0 Degree,238 Times,
3511,604015,70B3D500700016F4,1589067023306,hi3,2020-05-10 01:30:23.461739,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,78 cm,3610 mV,11 C,0 Degree,239 Times,
3510,604251,70B3D500700016F4,1589070623145,hi3,2020-05-10 02:30:23.295612,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3600 mV,11 C,0 Degree,240 Times,
3509,604520,70B3D500700016F4,1589074222967,hi3,2020-05-10 03:30:23.113564,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3600 mV,11 C,0 Degree,241 Times,
3508,604780,70B3D500700016F4,1589077822808,hi3,2020-05-10 04:30:22.954461,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3600 mV,9 C,0 Degree,242 Times,
3507,605058,70B3D500700016F4,1589081422628,hi3,2020-05-10 05:30:22.767613,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3600 mV,11 C,0 Degree,243 Times,
3506,605336,70B3D500700016F4,1589085022469,hi3,2020-05-10 06:30:23.264527,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,78 cm,3600 mV,10 C,0 Degree,244 Times,
3505,605595,70B3D500700016F4,1589088622292,hi3,2020-05-10 07:30:22.432147,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3600 mV,11 C,0 Degree,245 Times,
3504,605840,70B3D500700016F4,1589092222838,hi3,2020-05-10 08:30:22.965982,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3610 mV,13 C,0 Degree,246 Times,
3503,606088,70B3D500700016F4,1589095822581,hi3,2020-05-10 09:30:22.705711,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3610 mV,13 C,0 Degree,247 Times,
3502,606343,70B3D500700016F4,1589099422209,hi3,2020-05-10 10:30:22.331878,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3620 mV,17 C,0 Degree,248 Times,
3501,606607,70B3D500700016F4,1589103022179,hi3,2020-05-10 11:30:22.298357,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3630 mV,21 C,0 Degree,249 Times,
3500,606853,70B3D500700016F4,1589106621772,hi3,2020-05-10 12:30:21.887909,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3640 mV,25 C,0 Degree,250 Times,
3499,607111,70B3D500700016F4,1589110221605,hi3,2020-05-10 13:30:21.716754,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3640 mV,30 C,0 Degree,251 Times,
3498,607369,70B3D500700016F4,1589113821420,hi3,2020-05-10 14:30:21.528193,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3650 mV,38 C,0 Degree,252 Times,
3497,607622,70B3D500700016F4,1589117421237,hi3,2020-05-10 15:30:21.345569,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3650 mV,40 C,0 Degree,253 Times,
3496,607879,70B3D500700016F4,1589121021176,hi3,2020-05-10 16:30:21.279552,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3650 mV,40 C,0 Degree,254 Times,
3495,608128,70B3D500700016F4,1589124621013,hi3,2020-05-10 17:30:21.110327,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3650 mV,30 C,0 Degree,255 Times,
3494,608375,70B3D500700016F4,1589128220707,hi3,2020-05-10 18:30:20.800521,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,80 cm,3640 mV,25 C,0 Degree,0 Times,
3493,608644,70B3D500700016F4,1589131822357,hi3,2020-05-10 19:30:22.550096,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3630 mV,18 C,0 Degree,1 Times,
3492,608902,70B3D500700016F4,1589135422163,hi3,2020-05-10 20:30:22.353996,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3620 mV,17 C,0 Degree,2 Times,
3491,609181,70B3D500700016F4,1589139021989,hi3,2020-05-10 21:30:22.176723,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3620 mV,14 C,0 Degree,3 Times,
3490,609443,70B3D500700016F4,1589142621794,hi3,2020-05-10 22:30:21.977621,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3620 mV,13 C,0 Degree,4 Times,
3489,609953,70B3D500700016F4,1589149821422,hi3,2020-05-11 00:30:21.598216,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3610 mV,13 C,0 Degree,6 Times,
3488,610207,70B3D500700016F4,1589153421244,hi3,2020-05-11 01:30:21.417782,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3610 mV,13 C,0 Degree,7 Times,
3487,610468,70B3D500700016F4,1589157021068,hi3,2020-05-11 02:30:21.236494,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3610 mV,13 C,0 Degree,8 Times,
3486,610726,70B3D500700016F4,1589160620889,hi3,2020-05-11 03:30:21.053992,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3610 mV,11 C,0 Degree,9 Times,
3485,610992,70B3D500700016F4,1589164220709,hi3,2020-05-11 04:30:20.872147,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,12 C,0 Degree,10 Times,
3484,611268,70B3D500700016F4,1589167820541,hi3,2020-05-11 05:30:20.697776,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,11 C,0 Degree,11 Times,
3483,611544,70B3D500700016F4,1589171420385,hi3,2020-05-11 06:30:23.210623,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,11 C,0 Degree,12 Times,
3482,611818,70B3D500700016F4,1589175020220,hi3,2020-05-11 07:30:20.369512,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,8 C,0 Degree,13 Times,
3481,612079,70B3D500700016F4,1589178620074,hi3,2020-05-11 08:30:20.219458,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,6 C,0 Degree,14 Times,
3480,612349,70B3D500700016F4,1589182219927,hi3,2020-05-11 09:30:20.068626,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,7 C,0 Degree,15 Times,
3479,612604,70B3D500700016F4,1589185819796,hi3,2020-05-11 10:30:19.939349,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,7 C,0 Degree,16 Times,
3478,612854,70B3D500700016F4,1589189420567,hi3,2020-05-11 11:30:20.702657,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,6 C,0 Degree,17 Times,
3477,613105,70B3D500700016F4,1589193020261,hi3,2020-05-11 12:30:20.391632,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,6 C,0 Degree,18 Times,
3476,613374,70B3D500700016F4,1589196620114,hi3,2020-05-11 13:30:20.241522,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,7 C,0 Degree,19 Times,
3475,613639,70B3D500700016F4,1589200219967,hi3,2020-05-11 14:30:20.089738,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,6 C,0 Degree,20 Times,
3474,613915,70B3D500700016F4,1589203819819,hi3,2020-05-11 15:30:19.939168,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,10 C,0 Degree,21 Times,
3473,614162,70B3D500700016F4,1589207419673,hi3,2020-05-11 16:30:19.788545,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,10 C,0 Degree,22 Times,
3472,614431,70B3D500700016F4,1589211019526,hi3,2020-05-11 17:30:19.637634,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,8 C,0 Degree,23 Times,
3471,614687,70B3D500700016F4,1589214619382,hi3,2020-05-11 18:30:19.494505,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,7 C,0 Degree,24 Times,
3470,614940,70B3D500700016F4,1589218221018,hi3,2020-05-11 19:30:21.229627,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,11 C,0 Degree,25 Times,
3469,615181,70B3D500700016F4,1589221820845,hi3,2020-05-11 20:30:21.038251,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,8 C,0 Degree,26 Times,
3468,615427,70B3D500700016F4,1589225420533,hi3,2020-05-11 21:30:20.721487,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,8 C,0 Degree,27 Times,
3467,615681,70B3D500700016F4,1589229020389,hi3,2020-05-11 22:30:20.575044,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,7 C,0 Degree,28 Times,
3466,615937,70B3D500700016F4,1589232620243,hi3,2020-05-11 23:30:20.427935,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,6 C,0 Degree,29 Times,
3465,616192,70B3D500700016F4,1589236219437,hi3,2020-05-12 00:30:19.614786,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,6 C,0 Degree,30 Times,
3464,616426,70B3D500700016F4,1589239819230,hi3,2020-05-12 01:30:19.403579,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,4 C,0 Degree,31 Times,
3463,616701,70B3D500700016F4,1589243419102,hi3,2020-05-12 02:30:19.271718,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,4 C,0 Degree,32 Times,
3462,616961,70B3D500700016F4,1589247018974,hi3,2020-05-12 03:30:19.139714,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3560 mV,3 C,0 Degree,33 Times,
3461,617216,70B3D500700016F4,1589250619097,hi3,2020-05-12 04:30:19.262262,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,1 C,0 Degree,34 Times,
3460,617506,70B3D500700016F4,1589254218735,hi3,2020-05-12 05:30:18.895394,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,4 C,0 Degree,35 Times,
3459,617800,70B3D500700016F4,1589257818626,hi3,2020-05-12 06:30:19.248186,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,3 C,0 Degree,36 Times,
3458,618093,70B3D500700016F4,1589261418503,hi3,2020-05-12 07:30:18.67402,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,3 C,0 Degree,37 Times,
3457,618363,70B3D500700016F4,1589265018362,hi3,2020-05-12 08:30:18.510333,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,6 C,0 Degree,38 Times,
3456,618622,70B3D500700016F4,1589268618222,hi3,2020-05-12 09:30:18.367412,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,7 C,0 Degree,39 Times,
3455,618886,70B3D500700016F4,1589272218067,hi3,2020-05-12 10:30:18.209353,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,8 C,0 Degree,40 Times,
3454,619174,70B3D500700016F4,1589275817913,hi3,2020-05-12 11:30:18.050967,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,7 C,0 Degree,41 Times,
3453,619443,70B3D500700016F4,1589279417738,hi3,2020-05-12 12:30:17.876855,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,62 cm,3620 mV,17 C,0 Degree,42 Times,
3452,619738,70B3D500700016F4,1589283017067,hi3,2020-05-12 13:30:17.198025,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,62 cm,3640 mV,31 C,0 Degree,43 Times,
3451,620013,70B3D500700016F4,1589286616899,hi3,2020-05-12 14:30:17.025923,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3650 mV,38 C,0 Degree,44 Times,
3450,620867,70B3D500700016F4,1589297416330,hi3,2020-05-12 17:30:16.446668,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3630 mV,16 C,0 Degree,47 Times,
3449,621148,70B3D500700016F4,1589301016139,hi3,2020-05-12 18:30:16.250729,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3620 mV,17 C,0 Degree,48 Times,
3448,621410,70B3D500700016F4,1589304617600,hi3,2020-05-12 19:30:17.795144,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,58 cm,3620 mV,15 C,0 Degree,49 Times,
3447,621665,70B3D500700016F4,1589308217403,hi3,2020-05-12 20:30:17.593618,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,13 C,0 Degree,50 Times,
3446,621935,70B3D500700016F4,1589311817243,hi3,2020-05-12 21:30:17.433562,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,12 C,0 Degree,51 Times,
3445,622221,70B3D500700016F4,1589315417082,hi3,2020-05-12 22:30:17.268715,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,10 C,0 Degree,52 Times,
3444,622498,70B3D500700016F4,1589319016918,hi3,2020-05-12 23:30:17.099229,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,6 C,0 Degree,53 Times,
3443,623044,70B3D500700016F4,1589326216630,hi3,2020-05-13 01:30:16.802262,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,5 C,0 Degree,55 Times,
3442,623332,70B3D500700016F4,1589329816483,hi3,2020-05-13 02:30:16.652462,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,7 C,0 Degree,56 Times,
3441,623629,70B3D500700016F4,1589333416337,hi3,2020-05-13 03:30:16.501378,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,6 C,0 Degree,57 Times,
3440,623907,70B3D500700016F4,1589337016210,hi3,2020-05-13 04:30:16.374974,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,7 C,0 Degree,58 Times,
3439,624210,70B3D500700016F4,1589340616061,hi3,2020-05-13 05:30:16.218907,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,5 C,0 Degree,59 Times,
3438,624510,70B3D500700016F4,1589344215934,hi3,2020-05-13 06:30:16.088424,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,6 C,0 Degree,60 Times,
3437,624810,70B3D500700016F4,1589347815810,hi3,2020-05-13 07:30:15.959898,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3580 mV,6 C,0 Degree,61 Times,
3436,625096,70B3D500700016F4,1589351415650,hi3,2020-05-13 08:30:15.79768,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,6 C,0 Degree,62 Times,
3435,625384,70B3D500700016F4,1589355015494,hi3,2020-05-13 09:30:15.63799,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3590 mV,8 C,0 Degree,63 Times,
3434,625653,70B3D500700016F4,1589358615338,hi3,2020-05-13 10:30:15.478321,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3600 mV,12 C,0 Degree,64 Times,
3433,625909,70B3D500700016F4,1589362215145,hi3,2020-05-13 11:30:15.281937,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3610 mV,15 C,0 Degree,65 Times,
3432,626182,70B3D500700016F4,1589365814954,hi3,2020-05-13 12:30:15.086726,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,60 cm,3630 mV,23 C,0 Degree,66 Times,
3431,626480,70B3D500700016F4,1589369414525,hi3,2020-05-13 13:30:14.654136,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,70 cm,3640 mV,30 C,0 Degree,67 Times,
3430,627074,70B3D500700016F4,1589376614183,hi3,2020-05-13 15:30:14.305604,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,68 cm,3630 mV,21 C,0 Degree,69 Times,
3429,627309,70B3D500700016F4,1589380213934,hi3,2020-05-13 16:30:14.051592,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,68 cm,3640 mV,23 C,0 Degree,70 Times,
3428,627564,70B3D500700016F4,1589383813745,hi3,2020-05-13 17:30:13.860935,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,72 cm,3630 mV,21 C,0 Degree,71 Times,
3427,627814,70B3D500700016F4,1589387413575,hi3,2020-05-13 18:30:13.687599,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,72 cm,3630 mV,17 C,0 Degree,72 Times,
3426,628059,70B3D500700016F4,1589391013380,hi3,2020-05-13 19:30:15.240081,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,66 cm,3620 mV,18 C,0 Degree,73 Times,
3425,628291,70B3D500700016F4,1589394614885,hi3,2020-05-13 20:30:15.059236,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,66 cm,3620 mV,13 C,0 Degree,74 Times,
3424,628538,70B3D500700016F4,1589398214686,hi3,2020-05-13 21:30:14.857983,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,66 cm,3610 mV,13 C,0 Degree,75 Times,
3423,628780,70B3D500700016F4,1589401814506,hi3,2020-05-13 22:30:14.672927,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,66 cm,3600 mV,11 C,0 Degree,76 Times,
3422,629023,70B3D500700016F4,1589405414347,hi3,2020-05-13 23:30:14.509077,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,66 cm,3600 mV,11 C,0 Degree,77 Times,
3421,629269,70B3D500700016F4,1589409014184,hi3,2020-05-14 00:30:14.344905,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,66 cm,3600 mV,10 C,0 Degree,78 Times,
3420,629505,70B3D500700016F4,1589412614042,hi3,2020-05-14 01:30:14.200604,"['SS', 'Standalone', 'version_184']",700016f4,SENS_EVENT_MEASURE,66 cm,3590 mV,9 C,0 Degree,79 Times,
