,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
2662,2992297,70B3D5007000172B,1608804257172,FES Receiver,2020-12-24 11:04:17.283291,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3600 mV,7 C,1 Degree,195 Times,
2661,2992590,70B3D5007000172B,1608807857052,FES Receiver,2020-12-24 12:04:17.017762,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3610 mV,8 C,2 Degree,196 Times,
2660,2993130,70B3D5007000172B,1608815056817,FES Receiver,2020-12-24 14:04:17.148265,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3610 mV,8 C,1 Degree,198 Times,
2659,2993409,70B3D5007000172B,1608818656710,FES Receiver,2020-12-24 15:04:16.63269,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,108 cm,3620 mV,10 C,2 Degree,199 Times,
2658,2993683,70B3D5007000172B,1608822256630,FES Receiver,2020-12-24 16:04:16.53869,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3600 mV,7 C,1 Degree,200 Times,
2657,2993943,70B3D5007000172B,1608825856530,FES Receiver,2020-12-24 17:04:16.431756,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3590 mV,5 C,1 Degree,201 Times,
2656,2994467,70B3D5007000172B,1608833057794,FES Receiver,2020-12-24 19:04:17.988624,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,3 C,2 Degree,203 Times,
2655,2994720,70B3D5007000172B,1608836657715,FES Receiver,2020-12-24 20:04:17.917719,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,3 C,2 Degree,204 Times,
2654,2994981,70B3D5007000172B,1608840257659,FES Receiver,2020-12-24 21:04:17.828449,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,2 C,2 Degree,205 Times,
2653,2995226,70B3D5007000172B,1608843857579,FES Receiver,2020-12-24 22:04:17.738968,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,4 C,2 Degree,206 Times,
2652,2995494,70B3D5007000172B,1608847457493,FES Receiver,2020-12-24 23:04:17.635845,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,2 C,1 Degree,207 Times,
2651,2995761,70B3D5007000172B,1608851057413,FES Receiver,2020-12-25 00:04:17.537125,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,2 C,2 Degree,208 Times,
2650,2996015,70B3D5007000172B,1608854657333,FES Receiver,2020-12-25 01:04:17.440037,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,3 C,1 Degree,209 Times,
2649,2996283,70B3D5007000172B,1608858257253,FES Receiver,2020-12-25 02:04:17.346042,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,2 C,2 Degree,210 Times,
2648,2996557,70B3D5007000172B,1608861857172,FES Receiver,2020-12-25 03:04:17.25311,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,96 cm,3580 mV,1 C,2 Degree,211 Times,
2647,2997103,70B3D5007000172B,1608869057032,FES Receiver,2020-12-25 05:04:17.107941,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,2 C,2 Degree,213 Times,
2646,2997356,70B3D5007000172B,1608872656953,FES Receiver,2020-12-25 06:04:17.159046,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,0 C,2 Degree,214 Times,
2645,2997600,70B3D5007000172B,1608876256878,FES Receiver,2020-12-25 07:04:16.899999,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3570 mV,255 C,2 Degree,215 Times,
2644,2997887,70B3D5007000172B,1608879856811,FES Receiver,2020-12-25 08:04:16.821044,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3570 mV,2 C,3 Degree,216 Times,
2643,2998179,70B3D5007000172B,1608883456777,FES Receiver,2020-12-25 09:04:16.780063,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,100 cm,3570 mV,1 C,2 Degree,217 Times,
2642,2998442,70B3D5007000172B,1608887056691,FES Receiver,2020-12-25 10:04:16.668898,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,2 C,3 Degree,218 Times,
2641,2998694,70B3D5007000172B,1608890656611,FES Receiver,2020-12-25 11:04:16.577932,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3580 mV,1 C,2 Degree,219 Times,
2640,2999244,70B3D5007000172B,1608897856451,FES Receiver,2020-12-25 13:04:16.391944,"['SS', 'Standalone', 'version_184']",7000172b,SENS_EVENT_MEASURE,98 cm,3590 mV,5 C,2 Degree,221 Times,
