,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
6908,597688,70B3D50070001743,1588976345882,hi3,2020-05-09 00:19:06.064475,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3580 mV,20 C,0 Degree,235 Times,
6907,597926,70B3D50070001743,1588979945653,hi3,2020-05-09 01:19:05.83172,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3580 mV,20 C,0 Degree,236 Times,
6906,598158,70B3D50070001743,1588983545405,hi3,2020-05-09 02:19:05.580172,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3580 mV,19 C,0 Degree,237 Times,
6905,598420,70B3D50070001743,1588987145216,hi3,2020-05-09 03:19:05.389892,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3580 mV,17 C,0 Degree,238 Times,
6904,598937,70B3D50070001743,1588994344838,hi3,2020-05-09 05:19:05.007546,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3570 mV,17 C,0 Degree,240 Times,
6903,599186,70B3D50070001743,1588997944613,hi3,2020-05-09 06:19:04.778764,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3570 mV,17 C,0 Degree,241 Times,
6902,599942,70B3D50070001743,1589008748823,hi3,2020-05-09 09:19:08.977857,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3590 mV,21 C,0 Degree,244 Times,
6901,600181,70B3D50070001743,1589012343771,hi3,2020-05-09 10:19:03.918273,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3600 mV,21 C,0 Degree,245 Times,
6900,600439,70B3D50070001743,1589015943525,hi3,2020-05-09 11:19:03.668657,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3610 mV,25 C,0 Degree,246 Times,
6899,600676,70B3D50070001743,1589019543308,hi3,2020-05-09 12:19:03.44975,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3610 mV,25 C,0 Degree,247 Times,
6898,600916,70B3D50070001743,1589023143067,hi3,2020-05-09 13:19:03.20452,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3610 mV,24 C,0 Degree,248 Times,
6897,601162,70B3D50070001743,1589026742899,hi3,2020-05-09 14:19:03.03314,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3610 mV,24 C,0 Degree,249 Times,
6896,601422,70B3D50070001743,1589030342656,hi3,2020-05-09 15:19:02.787227,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3600 mV,20 C,0 Degree,250 Times,
6895,601674,70B3D50070001743,1589033942420,hi3,2020-05-09 16:19:02.549284,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3600 mV,19 C,0 Degree,251 Times,
6894,601932,70B3D50070001743,1589037542187,hi3,2020-05-09 17:19:02.311848,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3600 mV,22 C,0 Degree,252 Times,
6893,602195,70B3D50070001743,1589041141963,hi3,2020-05-09 18:19:02.08311,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3600 mV,21 C,0 Degree,253 Times,
6892,602469,70B3D50070001743,1589044741714,hi3,2020-05-09 19:19:03.572394,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3610 mV,23 C,0 Degree,254 Times,
6891,602733,70B3D50070001743,1589048343191,hi3,2020-05-09 20:19:03.363224,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3600 mV,22 C,0 Degree,255 Times,
6890,602991,70B3D50070001743,1589051942998,hi3,2020-05-09 21:19:03.16842,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3600 mV,19 C,0 Degree,0 Times,
6889,603227,70B3D50070001743,1589055542769,hi3,2020-05-09 22:19:02.936472,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3600 mV,20 C,0 Degree,1 Times,
6888,603480,70B3D50070001743,1589059142560,hi3,2020-05-09 23:19:02.723369,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3590 mV,18 C,0 Degree,2 Times,
6887,603726,70B3D50070001743,1589062742351,hi3,2020-05-10 00:19:02.511394,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3590 mV,18 C,0 Degree,3 Times,
6886,603985,70B3D50070001743,1589066342134,hi3,2020-05-10 01:19:02.291896,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3590 mV,18 C,0 Degree,4 Times,
6885,604226,70B3D50070001743,1589069941913,hi3,2020-05-10 02:19:02.064778,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3590 mV,18 C,0 Degree,5 Times,
6884,604490,70B3D50070001743,1589073541704,hi3,2020-05-10 03:19:01.851637,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3590 mV,17 C,0 Degree,6 Times,
6883,604749,70B3D50070001743,1589077141503,hi3,2020-05-10 04:19:01.646173,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3590 mV,18 C,0 Degree,7 Times,
6882,605029,70B3D50070001743,1589080741286,hi3,2020-05-10 05:19:01.427169,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3590 mV,18 C,0 Degree,8 Times,
6881,605302,70B3D50070001743,1589084341098,hi3,2020-05-10 06:19:01.234331,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3590 mV,18 C,0 Degree,9 Times,
6880,605567,70B3D50070001743,1589087940887,hi3,2020-05-10 07:19:01.026095,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3590 mV,17 C,0 Degree,10 Times,
6879,605807,70B3D50070001743,1589091540660,hi3,2020-05-10 08:19:00.792656,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3600 mV,22 C,0 Degree,11 Times,
6878,606060,70B3D50070001743,1589095140395,hi3,2020-05-10 09:19:00.524957,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,62 cm,3610 mV,19 C,0 Degree,12 Times,
6877,606312,70B3D50070001743,1589098739982,hi3,2020-05-10 10:19:00.104869,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,86 cm,3620 mV,27 C,0 Degree,13 Times,
6876,606572,70B3D50070001743,1589102339813,hi3,2020-05-10 11:18:59.936895,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3630 mV,30 C,1 Degree,14 Times,
6875,606819,70B3D50070001743,1589105939484,hi3,2020-05-10 12:18:59.601183,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,100 cm,3640 mV,32 C,0 Degree,15 Times,
6874,607078,70B3D50070001743,1589109539175,hi3,2020-05-10 13:18:59.286291,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,82 cm,3640 mV,37 C,1 Degree,16 Times,
6873,607339,70B3D50070001743,1589113139186,hi3,2020-05-10 14:18:59.29453,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,98 cm,3650 mV,47 C,1 Degree,17 Times,
6872,607588,70B3D50070001743,1589116738998,hi3,2020-05-10 15:18:59.102154,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,98 cm,3650 mV,46 C,3 Degree,18 Times,
6871,607846,70B3D50070001743,1589120338827,hi3,2020-05-10 16:18:58.927875,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,98 cm,3650 mV,46 C,2 Degree,19 Times,
6870,608101,70B3D50070001743,1589123938579,hi3,2020-05-10 17:18:58.678743,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,98 cm,3650 mV,45 C,2 Degree,20 Times,
6869,608349,70B3D50070001743,1589127538351,hi3,2020-05-10 18:18:58.448245,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,96 cm,3630 mV,32 C,1 Degree,21 Times,
6868,608613,70B3D50070001743,1589131138022,hi3,2020-05-10 19:18:59.857382,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,94 cm,3620 mV,25 C,0 Degree,22 Times,
6867,608866,70B3D50070001743,1589134739435,hi3,2020-05-10 20:18:59.625603,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,94 cm,3600 mV,24 C,0 Degree,23 Times,
6866,609145,70B3D50070001743,1589138339206,hi3,2020-05-10 21:18:59.39318,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,94 cm,3590 mV,23 C,0 Degree,24 Times,
6865,609414,70B3D50070001743,1589141938977,hi3,2020-05-10 22:18:59.160076,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,94 cm,3580 mV,21 C,0 Degree,25 Times,
6864,609674,70B3D50070001743,1589145538751,hi3,2020-05-10 23:18:58.930814,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,94 cm,3580 mV,18 C,0 Degree,26 Times,
6863,609921,70B3D50070001743,1589149138515,hi3,2020-05-11 00:18:58.694953,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,94 cm,3580 mV,17 C,0 Degree,27 Times,
6862,610177,70B3D50070001743,1589152738269,hi3,2020-05-11 01:18:58.442251,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,94 cm,3580 mV,18 C,0 Degree,28 Times,
6861,610440,70B3D50070001743,1589156338060,hi3,2020-05-11 02:18:58.229225,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,94 cm,3580 mV,18 C,0 Degree,29 Times,
6860,610957,70B3D50070001743,1589163537610,hi3,2020-05-11 04:18:57.772114,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,96 cm,3570 mV,17 C,0 Degree,31 Times,
6859,611236,70B3D50070001743,1589167137454,hi3,2020-05-11 05:18:57.61222,"['SS', 'Standalone', 'version_184']",70001743,SENS_EVENT_MEASURE,94 cm,3570 mV,15 C,0 Degree,32 Times,
