,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
7739,598076,70B3D5007000171E,1588982219595,hi3,2020-05-09 01:56:59.770527,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,72 cm,3570 mV,12 C,2 Degree,139 Times,
7738,598327,70B3D5007000171E,1588985819481,hi3,2020-05-09 02:56:59.653407,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,72 cm,3570 mV,12 C,3 Degree,140 Times,
7737,598844,70B3D5007000171E,1588993019243,hi3,2020-05-09 04:56:59.410575,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,72 cm,3560 mV,10 C,3 Degree,142 Times,
7736,599104,70B3D5007000171E,1588996619141,hi3,2020-05-09 05:56:59.30455,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,72 cm,3560 mV,9 C,2 Degree,143 Times,
7735,599354,70B3D5007000171E,1589000219026,hi3,2020-05-09 06:56:59.184252,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,72 cm,3570 mV,11 C,3 Degree,144 Times,
7734,599607,70B3D5007000171E,1589003818917,hi3,2020-05-09 07:56:59.072375,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,72 cm,3580 mV,11 C,2 Degree,145 Times,
7733,599851,70B3D5007000171E,1589007418788,hi3,2020-05-09 08:56:58.938805,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,72 cm,3590 mV,13 C,3 Degree,146 Times,
7732,600350,70B3D5007000171E,1589014618691,hi3,2020-05-09 10:56:58.835336,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3610 mV,16 C,4 Degree,148 Times,
7731,600595,70B3D5007000171E,1589018218481,hi3,2020-05-09 11:56:58.62379,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3610 mV,16 C,3 Degree,149 Times,
7730,600836,70B3D5007000171E,1589021818435,hi3,2020-05-09 12:56:58.575446,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3580 mV,19 C,3 Degree,150 Times,
7729,601090,70B3D5007000171E,1589025418319,hi3,2020-05-09 13:56:58.458316,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3610 mV,16 C,3 Degree,151 Times,
7728,601330,70B3D5007000171E,1589029018175,hi3,2020-05-09 14:56:58.312148,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3600 mV,14 C,4 Degree,152 Times,
7727,601835,70B3D5007000171E,1589036217977,hi3,2020-05-09 16:56:58.102686,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3600 mV,13 C,3 Degree,154 Times,
7726,602099,70B3D5007000171E,1589039817748,hi3,2020-05-09 17:56:57.869165,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3600 mV,13 C,3 Degree,155 Times,
7725,602372,70B3D5007000171E,1589043417619,hi3,2020-05-09 18:56:57.738013,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3600 mV,12 C,3 Degree,156 Times,
7724,602648,70B3D5007000171E,1589047019172,hi3,2020-05-09 19:56:59.345967,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3600 mV,12 C,3 Degree,157 Times,
7723,602909,70B3D5007000171E,1589050619046,hi3,2020-05-09 20:56:59.215349,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3600 mV,13 C,3 Degree,158 Times,
7722,603152,70B3D5007000171E,1589054218934,hi3,2020-05-09 21:56:59.102128,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3590 mV,10 C,3 Degree,159 Times,
7721,603394,70B3D5007000171E,1589057818805,hi3,2020-05-09 22:56:58.96856,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3590 mV,11 C,2 Degree,160 Times,
7720,603894,70B3D5007000171E,1589065018587,hi3,2020-05-10 00:56:58.744168,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3570 mV,7 C,3 Degree,162 Times,
7719,604145,70B3D5007000171E,1589068618478,hi3,2020-05-10 01:56:58.632324,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3580 mV,9 C,4 Degree,163 Times,
7718,604403,70B3D5007000171E,1589072218409,hi3,2020-05-10 02:56:58.558851,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3580 mV,9 C,3 Degree,164 Times,
7717,604667,70B3D5007000171E,1589075818281,hi3,2020-05-10 03:56:58.427289,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3580 mV,10 C,3 Degree,165 Times,
7716,604937,70B3D5007000171E,1589079422192,hi3,2020-05-10 04:57:02.335346,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3580 mV,9 C,3 Degree,166 Times,
7715,605216,70B3D5007000171E,1589083018083,hi3,2020-05-10 05:56:58.227368,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3580 mV,10 C,4 Degree,167 Times,
7714,605480,70B3D5007000171E,1589086617954,hi3,2020-05-10 06:56:58.087953,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3580 mV,9 C,3 Degree,168 Times,
7713,605730,70B3D5007000171E,1589090217925,hi3,2020-05-10 07:56:58.05637,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3590 mV,12 C,3 Degree,169 Times,
7712,605973,70B3D5007000171E,1589093817702,hi3,2020-05-10 08:56:57.828409,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3600 mV,10 C,3 Degree,170 Times,
7711,606235,70B3D5007000171E,1589097417687,hi3,2020-05-10 09:56:57.811253,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3620 mV,17 C,3 Degree,171 Times,
7710,606486,70B3D5007000171E,1589101017539,hi3,2020-05-10 10:56:57.658793,"['SS', 'Standalone', 'version_184']",7000171e,SENS_EVENT_MEASURE,120 cm,3620 mV,21 C,4 Degree,172 Times,
