time_stamp,Height,Temperature,Tilt,lfilter,mov_avg,min_avg,device_id,inter_pol
2020-05-09,64.54545454545455,14.363636363636363,0.0,11.727272727272727,,,70B3D500700016F4,69.14229249011858
2020-05-10,73.73913043478261,19.08695652173913,0.0,38.87101449275364,69.14229249011858,60.0,70B3D500700016F4,69.14229249011858
2020-05-11,60.0,8.833333333333334,0.0,62.55833333333337,66.86956521739131,60.0,70B3D500700016F4,66.86956521739131
2020-05-12,60.09090909090909,10.5,0.0,65.39545454545454,60.04545454545455,59.54545454545455,70B3D500700016F4,60.04545454545455
2020-05-13,63.63636363636363,12.909090909090908,0.0,61.05,61.86363636363636,58.0,70B3D500700016F4,61.86363636363636
2020-05-14,63.73913043478261,14.521739130434783,0.0,62.189855072463786,63.687747035573125,59.73913043478261,70B3D500700016F4,63.687747035573125
2020-05-15,63.22222222222222,15.5,0.0,63.40555555555558,63.48067632850241,58.44444444444444,70B3D500700016F4,63.48067632850241
2020-05-16,,11.466200466200466,0.0,,,,70B3D500700016F4,62.1176731078905
2020-05-17,59.2,17.8,0.0,63.713333333333345,,56.0,70B3D500700016F4,60.75466988727858
2020-05-18,59.583333333333336,19.625,0.0,62.40833333333333,59.391666666666666,56.0,70B3D500700016F4,59.391666666666666
2020-05-19,54.0,16.071428571428573,0.0,60.385714285714265,56.79166666666667,53.285714285714285,70B3D500700016F4,56.79166666666667
2020-05-20,,11.466200466200466,0.0,,,,70B3D500700016F4,53.91666666666667
2020-05-21,,11.466200466200466,0.0,,,,70B3D500700016F4,51.04166666666667
2020-05-22,,11.466200466200466,0.0,,,,70B3D500700016F4,48.16666666666667
2020-05-23,,11.466200466200466,0.0,,,,70B3D500700016F4,45.29166666666667
2020-05-24,,11.466200466200466,0.0,,,,70B3D500700016F4,42.41666666666667
2020-05-25,,11.466200466200466,0.0,,,,70B3D500700016F4,39.54166666666667
2020-05-26,,11.466200466200466,0.0,,,,70B3D500700016F4,36.66666666666667
2020-05-27,,11.466200466200466,0.0,,,,70B3D500700016F4,33.79166666666667
2020-05-28,5.75,20.125,0.0,54.804166666666674,,4.0,70B3D500700016F4,30.916666666666668
2020-05-29,50.333333333333336,28.666666666666668,0.0,50.344444444444456,28.041666666666668,4.0,70B3D500700016F4,28.041666666666668
2020-05-30,60.0,15.8,0.0,50.2,55.16666666666667,4.0,70B3D500700016F4,55.16666666666667
2020-05-31,60.0,19.416666666666668,0.0,50.36388888888889,60.0,5.0,70B3D500700016F4,60.0
2020-06-01,60.0,10.0,0.0,50.444444444444436,60.0,23.333333333333332,70B3D500700016F4,60.0
2020-06-02,,11.466200466200466,0.0,,,,70B3D500700016F4,59.96666666666667
2020-06-03,,11.466200466200466,0.0,,,,70B3D500700016F4,59.93333333333333
2020-06-04,,11.466200466200466,0.0,,,,70B3D500700016F4,59.9
2020-06-05,60.0,12.0,0.0,50.43333333333333,,58.4,70B3D500700016F4,59.86666666666666
2020-06-06,59.666666666666664,13.833333333333334,0.0,50.53333333333333,59.83333333333333,58.666666666666664,70B3D500700016F4,59.83333333333333
2020-06-07,,11.466200466200466,0.0,,,,70B3D500700016F4,59.848484848484844
2020-06-08,,11.466200466200466,0.0,,,,70B3D500700016F4,59.86363636363636
2020-06-09,,11.466200466200466,0.0,,,,70B3D500700016F4,59.878787878787875
2020-06-10,,11.466200466200466,0.0,,,,70B3D500700016F4,59.89393939393939
2020-06-11,,11.466200466200466,0.0,,,,70B3D500700016F4,59.90909090909091
2020-06-12,,11.466200466200466,0.0,,,,70B3D500700016F4,59.92424242424242
2020-06-13,,11.466200466200466,0.0,,,,70B3D500700016F4,59.93939393939394
2020-06-14,,11.466200466200466,0.0,,,,70B3D500700016F4,59.95454545454545
2020-06-15,,11.466200466200466,0.0,,,,70B3D500700016F4,59.96969696969697
2020-06-16,60.0,16.875,0.0,51.141666666666666,,58.0,70B3D500700016F4,59.984848484848484
2020-06-17,60.0,18.333333333333332,0.0,53.25555555555555,60.0,58.0,70B3D500700016F4,60.0
2020-06-18,62.333333333333336,17.833333333333332,0.0,59.330555555555556,61.16666666666667,58.0,70B3D500700016F4,61.16666666666667
2020-06-19,60.0,19.727272727272727,0.0,60.43333333333335,61.16666666666667,60.0,70B3D500700016F4,61.16666666666667
2020-06-20,60.0,13.5,0.0,60.43333333333334,60.0,60.0,70B3D500700016F4,60.0
2020-06-21,,11.466200466200466,0.0,,,,70B3D500700016F4,61.38333333333333
2020-06-22,,11.466200466200466,0.0,,,,70B3D500700016F4,62.766666666666666
2020-06-23,,11.466200466200466,0.0,,,,70B3D500700016F4,64.15
2020-06-24,,11.466200466200466,0.0,,,,70B3D500700016F4,65.53333333333333
2020-06-25,76.6,27.6,0.0,61.98666666666666,,60.0,70B3D500700016F4,66.91666666666666
2020-06-26,60.0,24.09090909090909,0.0,63.212121212121204,68.3,60.0,70B3D500700016F4,68.3
2020-06-27,72.0,18.6,0.0,63.71333333333333,66.0,58.0,70B3D500700016F4,66.0
2020-06-28,,11.466200466200466,0.0,,,,70B3D500700016F4,65.4
2020-06-29,,11.466200466200466,0.0,,,,70B3D500700016F4,64.8
2020-06-30,,11.466200466200466,0.0,,,,70B3D500700016F4,64.2
2020-07-01,,11.466200466200466,0.0,,,,70B3D500700016F4,63.6
2020-07-02,,11.466200466200466,0.0,,,,70B3D500700016F4,63.0
2020-07-03,,11.466200466200466,0.0,,,,70B3D500700016F4,62.4
