time_stamp,Height,Temperature,Tilt,lfilter,mov_avg,min_avg,device_id,inter_pol
2020-05-09,98.38095238095238,14.761904761904763,2.5714285714285716,15.779365079365077,,,70B3D50070001726,108.85714285714286
2020-05-10,119.33333333333333,17.27777777777778,2.7222222222222223,53.22037037037038,108.85714285714286,71.0,70B3D50070001726,108.85714285714286
2020-05-11,115.6842105263158,7.368421052631579,2.3684210526315788,89.87192982456139,117.50877192982456,113.89473684210526,70B3D50070001726,117.50877192982456
2020-05-12,104.54545454545455,11.272727272727273,2.4545454545454546,113.49848484848484,110.11483253588517,97.63636363636364,70B3D50070001726,110.11483253588517
2020-05-13,101.54545454545455,12.954545454545455,2.409090909090909,109.62727272727274,103.04545454545455,90.81818181818181,70B3D50070001726,103.04545454545455
2020-05-14,94.26086956521739,12.391304347826088,2.608695652173913,102.70000000000003,97.90316205533597,92.17391304347827,70B3D50070001726,97.90316205533597
2020-05-15,83.77777777777777,15.333333333333334,2.611111111111111,96.18888888888893,89.01932367149757,82.77777777777777,70B3D50070001726,89.01932367149757
2020-05-16,,13.160474194014746,2.6605533083942468,,,,70B3D50070001726,82.65177133655394
2020-05-17,72.0,13.75,2.75,92.04166666666666,,70.0,70B3D50070001726,76.2842190016103
2020-05-18,67.83333333333333,20.0,2.75,84.84305555555555,69.91666666666666,64.66666666666667,70B3D50070001726,69.91666666666666
2020-05-19,56.4,21.95,3.6,72.28666666666666,62.11666666666666,55.8,70B3D50070001726,62.11666666666666
2020-05-20,44.4,22.95,2.65,61.38666666666667,50.4,44.1,70B3D50070001726,50.4
2020-05-21,39.72727272727273,22.181818181818183,2.772727272727273,50.309090909090884,42.06363636363636,38.0,70B3D50070001726,42.06363636363636
2020-05-22,61.73913043478261,21.304347826086957,2.8260869565217392,43.87536231884057,50.73320158102767,33.21739130434783,70B3D50070001726,50.73320158102767
2020-05-23,124.95238095238095,13.428571428571429,2.6666666666666665,64.0873015873016,93.34575569358178,28.0,70B3D50070001726,93.34575569358178
2020-05-24,122.66666666666667,14.333333333333334,2.5555555555555554,91.15740740740738,123.80952380952381,111.33333333333333,70B3D50070001726,123.80952380952381
2020-05-25,119.36363636363636,16.318181818181817,2.772727272727273,116.71666666666668,121.01515151515152,118.9090909090909,70B3D50070001726,121.01515151515152
2020-05-26,116.94736842105263,17.894736842105264,2.6315789473684212,120.79824561403511,118.15550239234449,115.57894736842105,70B3D50070001726,118.15550239234449
2020-05-27,108.0909090909091,20.545454545454547,2.6818181818181817,117.20151515151511,112.51913875598086,107.0909090909091,70B3D50070001726,112.51913875598086
2020-05-28,104.38095238095238,19.38095238095238,2.8095238095238093,111.68095238095236,106.23593073593074,103.42857142857143,70B3D50070001726,106.23593073593074
2020-05-29,96.66666666666667,21.75,3.0833333333333335,107.00277777777778,100.52380952380952,94.16666666666667,70B3D50070001726,100.52380952380952
2020-05-30,88.8,17.55,2.85,101.43499999999997,92.73333333333333,86.5,70B3D50070001726,92.73333333333333
2020-05-31,78.33333333333333,18.708333333333332,2.7083333333333335,92.14027777777774,83.56666666666666,78.0,70B3D50070001726,83.56666666666666
2020-06-01,77.5,20.25,3.0,83.38499999999996,77.91666666666666,76.2,70B3D50070001726,77.91666666666666
2020-06-02,74.19047619047619,23.571428571428573,3.0476190476190474,78.02063492063493,75.8452380952381,71.14285714285714,70B3D50070001726,75.8452380952381
2020-06-03,66.57142857142857,24.333333333333332,3.0,74.71269841269844,70.38095238095238,65.61904761904762,70B3D50070001726,70.38095238095238
2020-06-04,60.08695652173913,15.695652173913043,2.782608695652174,69.38405797101449,63.329192546583855,59.130434782608695,70B3D50070001726,63.329192546583855
2020-06-05,77.2,12.0,2.7,63.72333333333332,68.64347826086956,51.1,70B3D50070001726,68.64347826086956
2020-06-06,124.6,11.8,2.6,78.27333333333334,100.9,50.0,70B3D50070001726,100.9
2020-06-07,117.61904761904762,17.095238095238095,2.7142857142857144,97.4904761904762,121.10952380952381,106.57142857142857,70B3D50070001726,121.10952380952381
2020-06-08,112.27272727272727,19.227272727272727,2.772727272727273,116.52727272727275,114.94588744588744,110.63636363636364,70B3D50070001726,114.94588744588744
2020-06-09,104.8,15.7,2.6,113.73999999999997,108.53636363636363,101.0,70B3D50070001726,108.53636363636363
2020-06-10,100.0,13.869565217391305,2.5217391304347827,107.86086956521744,102.39999999999999,98.0,70B3D50070001726,102.39999999999999
2020-06-11,97.72727272727273,14.863636363636363,2.5454545454545454,102.07575757575763,98.86363636363636,96.72727272727273,70B3D50070001726,98.86363636363636
2020-06-12,112.6,21.05,3.05,99.94166666666663,105.16363636363636,92.0,70B3D50070001726,105.16363636363636
2020-06-13,129.42857142857142,23.761904761904763,3.142857142857143,108.98888888888892,121.0142857142857,94.85714285714286,70B3D50070001726,121.0142857142857
2020-06-14,121.81818181818181,19.636363636363637,3.0454545454545454,118.36969696969696,125.6233766233766,119.18181818181819,70B3D50070001726,125.6233766233766
2020-06-15,116.1,18.5,3.05,124.27000000000001,118.95909090909089,114.3,70B3D50070001726,118.95909090909089
2020-06-16,109.0909090909091,16.954545454545453,2.909090909090909,118.31969696969692,112.59545454545453,107.0909090909091,70B3D50070001726,112.59545454545453
2020-06-17,104.22222222222223,18.38888888888889,3.0,112.43888888888891,106.65656565656565,102.0,70B3D50070001726,106.65656565656565
2020-06-18,99.91304347826087,21.608695652173914,3.1739130434782608,106.6666666666667,102.06763285024154,98.08695652173913,70B3D50070001726,102.06763285024154
