,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
6851,597813,70B3D50070001737,1588978426822,hi3,2020-05-09 00:53:47.003042,"['SS', 'Standalone', 'version_184']",70001737,SENS_EVENT_MEASURE,108 cm,3610 mV,16 C,2 Degree,161 Times,
6850,598299,70B3D50070001737,1588985626505,hi3,2020-05-09 02:53:46.677335,"['SS', 'Standalone', 'version_184']",70001737,SENS_EVENT_MEASURE,118 cm,3610 mV,11 C,3 Degree,163 Times,
6849,598545,70B3D50070001737,1588989231413,hi3,2020-05-09 03:53:51.585831,"['SS', 'Standalone', 'version_184']",70001737,SENS_EVENT_MEASURE,118 cm,3610 mV,12 C,2 Degree,164 Times,
6848,598806,70B3D50070001737,1588992826234,hi3,2020-05-09 04:53:46.399773,"['SS', 'Standalone', 'version_184']",70001737,SENS_EVENT_MEASURE,120 cm,3610 mV,12 C,2 Degree,165 Times,
6847,599072,70B3D50070001737,1588996426038,hi3,2020-05-09 05:53:46.201322,"['SS', 'Standalone', 'version_184']",70001737,SENS_EVENT_MEASURE,118 cm,3610 mV,12 C,2 Degree,166 Times,
6846,599323,70B3D50070001737,1589000025936,hi3,2020-05-09 06:53:46.095775,"['SS', 'Standalone', 'version_184']",70001737,SENS_EVENT_MEASURE,120 cm,3610 mV,11 C,2 Degree,167 Times,
6845,599579,70B3D50070001737,1589003625741,hi3,2020-05-09 07:53:45.896685,"['SS', 'Standalone', 'version_184']",70001737,SENS_EVENT_MEASURE,100 cm,3610 mV,12 C,2 Degree,168 Times,
6844,599819,70B3D50070001737,1589007225592,hi3,2020-05-09 08:53:45.743887,"['SS', 'Standalone', 'version_184']",70001737,SENS_EVENT_MEASURE,102 cm,3610 mV,13 C,2 Degree,169 Times,
6843,600074,70B3D50070001737,1589010825443,hi3,2020-05-09 09:53:45.591132,"['SS', 'Standalone', 'version_184']",70001737,SENS_EVENT_MEASURE,102 cm,3620 mV,14 C,3 Degree,170 Times,
6842,600320,70B3D50070001737,1589014425274,hi3,2020-05-09 10:53:45.421558,"['SS', 'Standalone', 'version_184']",70001737,SENS_EVENT_MEASURE,102 cm,3600 mV,14 C,3 Degree,171 Times,
6841,600567,70B3D50070001737,1589018025126,hi3,2020-05-09 11:53:45.268063,"['SS', 'Standalone', 'version_184']",70001737,SENS_EVENT_MEASURE,104 cm,3620 mV,14 C,2 Degree,172 Times,
6840,600807,70B3D50070001737,1589021624956,hi3,2020-05-09 12:53:45.096988,"['SS', 'Standalone', 'version_184']",70001737,SENS_EVENT_MEASURE,110 cm,3630 mV,13 C,2 Degree,173 Times,
