,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
7193,597848,70B3D50070001772,1588978647518,hi3,2020-05-09 00:57:27.698244,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,102 cm,3630 mV,15 C,4 Degree,160 Times,
7192,598082,70B3D50070001772,1588982247349,hi3,2020-05-09 01:57:27.527154,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,102 cm,3630 mV,14 C,4 Degree,161 Times,
7191,598333,70B3D50070001772,1588985847300,hi3,2020-05-09 02:57:27.473091,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,102 cm,3630 mV,14 C,3 Degree,162 Times,
7190,598582,70B3D50070001772,1588989447073,hi3,2020-05-09 03:57:27.241697,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,102 cm,3630 mV,15 C,4 Degree,163 Times,
7189,598851,70B3D50070001772,1588993046963,hi3,2020-05-09 04:57:27.130959,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,102 cm,3630 mV,13 C,4 Degree,164 Times,
7188,599108,70B3D50070001772,1588996646814,hi3,2020-05-09 05:57:26.975642,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,102 cm,3630 mV,10 C,4 Degree,165 Times,
7187,599361,70B3D50070001772,1589000246565,hi3,2020-05-09 06:57:26.72313,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,102 cm,3630 mV,12 C,4 Degree,166 Times,
7186,599613,70B3D50070001772,1589003846496,hi3,2020-05-09 07:57:26.652198,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,102 cm,3630 mV,10 C,3 Degree,167 Times,
7185,599857,70B3D50070001772,1589007446328,hi3,2020-05-09 08:57:26.479477,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,104 cm,3630 mV,13 C,4 Degree,168 Times,
7184,600107,70B3D50070001772,1589011046226,hi3,2020-05-09 09:57:26.374714,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,102 cm,3630 mV,14 C,4 Degree,169 Times,
7183,600356,70B3D50070001772,1589014646010,hi3,2020-05-09 10:57:26.156357,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,94 cm,3630 mV,14 C,4 Degree,170 Times,
7182,600601,70B3D50070001772,1589018245841,hi3,2020-05-09 11:57:25.98226,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,90 cm,3630 mV,14 C,4 Degree,171 Times,
7181,601096,70B3D50070001772,1589025445383,hi3,2020-05-09 13:57:25.518621,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,86 cm,3640 mV,17 C,3 Degree,173 Times,
7180,601334,70B3D50070001772,1589029045462,hi3,2020-05-09 14:57:25.593173,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,90 cm,3630 mV,14 C,3 Degree,174 Times,
7179,601597,70B3D50070001772,1589032645165,hi3,2020-05-09 15:57:25.295376,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,90 cm,3630 mV,13 C,4 Degree,175 Times,
7178,601841,70B3D50070001772,1589036244996,hi3,2020-05-09 16:57:25.122723,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,90 cm,3630 mV,14 C,4 Degree,176 Times,
7177,602379,70B3D50070001772,1589043444678,hi3,2020-05-09 18:57:24.800831,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,86 cm,3630 mV,14 C,3 Degree,178 Times,
7176,603399,70B3D50070001772,1589057845605,hi3,2020-05-09 22:57:25.771559,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,90 cm,3630 mV,12 C,3 Degree,182 Times,
7175,603651,70B3D50070001772,1589061445441,hi3,2020-05-09 23:57:25.605026,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,90 cm,3630 mV,13 C,4 Degree,183 Times,
7174,603900,70B3D50070001772,1589065045267,hi3,2020-05-10 00:57:25.424846,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,90 cm,3630 mV,13 C,4 Degree,184 Times,
7173,604409,70B3D50070001772,1589072244969,hi3,2020-05-10 02:57:25.118412,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,88 cm,3630 mV,13 C,3 Degree,186 Times,
7172,604673,70B3D50070001772,1589075844800,hi3,2020-05-10 03:57:24.945169,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,88 cm,3630 mV,12 C,4 Degree,187 Times,
7171,604942,70B3D50070001772,1589079444651,hi3,2020-05-10 04:57:24.795942,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,88 cm,3630 mV,10 C,3 Degree,188 Times,
7170,605222,70B3D50070001772,1589083044559,hi3,2020-05-10 05:57:26.692885,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,88 cm,3630 mV,10 C,3 Degree,189 Times,
7169,605484,70B3D50070001772,1589086644380,hi3,2020-05-10 06:57:24.5151,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,88 cm,3630 mV,10 C,3 Degree,190 Times,
7168,605736,70B3D50070001772,1589090244205,hi3,2020-05-10 07:57:24.335593,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,88 cm,3630 mV,11 C,3 Degree,191 Times,
7167,605979,70B3D50070001772,1589093844136,hi3,2020-05-10 08:57:24.263002,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,84 cm,3630 mV,13 C,4 Degree,192 Times,
7166,606242,70B3D50070001772,1589097443967,hi3,2020-05-10 09:57:24.094841,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,84 cm,3630 mV,12 C,3 Degree,193 Times,
7165,606492,70B3D50070001772,1589101044338,hi3,2020-05-10 10:57:24.45907,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,84 cm,3640 mV,14 C,4 Degree,194 Times,
7164,606752,70B3D50070001772,1589104644142,hi3,2020-05-10 11:57:24.257859,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,82 cm,3640 mV,14 C,3 Degree,195 Times,
7163,606997,70B3D50070001772,1589108243920,hi3,2020-05-10 12:57:24.033887,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,80 cm,3640 mV,16 C,4 Degree,196 Times,
7162,607262,70B3D50070001772,1589111843631,hi3,2020-05-10 13:57:23.74047,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,76 cm,3650 mV,30 C,3 Degree,197 Times,
7161,607514,70B3D50070001772,1589115443562,hi3,2020-05-10 14:57:23.66986,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,80 cm,3650 mV,30 C,4 Degree,198 Times,
7160,607766,70B3D50070001772,1589119023294,hi3,2020-05-10 15:57:03.396385,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,82 cm,3660 mV,37 C,2 Degree,199 Times,
7159,608268,70B3D50070001772,1589126222916,hi3,2020-05-10 17:57:03.011023,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,72 cm,3650 mV,26 C,4 Degree,201 Times,
7158,608523,70B3D50070001772,1589129822727,hi3,2020-05-10 18:57:02.819051,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,72 cm,3650 mV,21 C,3 Degree,202 Times,
7157,609049,70B3D50070001772,1589137024011,hi3,2020-05-10 20:57:04.199432,"['SS', 'Standalone', 'version_184']",70001772,SENS_EVENT_MEASURE,70 cm,3640 mV,14 C,4 Degree,204 Times,
