,id,deveui,unix_time,client_id,created_at,Status,Sensor ID,Events,Height,Voltage,Temperature,Tilt,Tx Event,Messagetype
7492,597997,70B3D50070001781,1588981747999,hi3,2020-05-09 01:49:08.175873,"['SS', 'Standalone', 'version_184']",70001781,SENS_EVENT_MEASURE,44 cm,3580 mV,13 C,1 Degree,137 Times,
7491,598241,70B3D50070001781,1588985347830,hi3,2020-05-09 02:49:08.002778,"['SS', 'Standalone', 'version_184']",70001781,SENS_EVENT_MEASURE,44 cm,3580 mV,12 C,0 Degree,138 Times,
7490,598496,70B3D50070001781,1588988947661,hi3,2020-05-09 03:49:07.83133,"['SS', 'Standalone', 'version_184']",70001781,SENS_EVENT_MEASURE,44 cm,3580 mV,10 C,0 Degree,139 Times,
7489,598740,70B3D50070001781,1588992547513,hi3,2020-05-09 04:49:07.68254,"['SS', 'Standalone', 'version_184']",70001781,SENS_EVENT_MEASURE,44 cm,3580 mV,9 C,1 Degree,140 Times,
7488,599009,70B3D50070001781,1588996147343,hi3,2020-05-09 05:49:07.506085,"['SS', 'Standalone', 'version_184']",70001781,SENS_EVENT_MEASURE,44 cm,3570 mV,9 C,0 Degree,141 Times,
7487,599265,70B3D50070001781,1588999747195,hi3,2020-05-09 06:49:07.354486,"['SS', 'Standalone', 'version_184']",70001781,SENS_EVENT_MEASURE,44 cm,3570 mV,8 C,0 Degree,142 Times,
7486,599521,70B3D50070001781,1589003347026,hi3,2020-05-09 07:49:07.183316,"['SS', 'Standalone', 'version_184']",70001781,SENS_EVENT_MEASURE,44 cm,3580 mV,11 C,0 Degree,143 Times,
7485,599763,70B3D50070001781,1589006946857,hi3,2020-05-09 08:49:07.010282,"['SS', 'Standalone', 'version_184']",70001781,SENS_EVENT_MEASURE,44 cm,3590 mV,12 C,0 Degree,144 Times,
7484,600021,70B3D50070001781,1589010546748,hi3,2020-05-09 09:49:06.897552,"['SS', 'Standalone', 'version_184']",70001781,SENS_EVENT_MEASURE,44 cm,3590 mV,13 C,0 Degree,145 Times,
7483,600262,70B3D50070001781,1589014146539,hi3,2020-05-09 10:49:06.685591,"['SS', 'Standalone', 'version_184']",70001781,SENS_EVENT_MEASURE,50 cm,3600 mV,13 C,0 Degree,146 Times,
